,Customer_number,age,job,marital,education,Annual Income,Gender
521,1522,42.0,management,married,tertiary,3058296.0,M
522,1523,52.0,admin.,married,secondary,4766803.0,F
523,1524,29.0,management,single,tertiary,250929.0,F
524,1525,53.0,retired,married,primary,2565507.0,M
525,1526,43.0,blue-collar,married,secondary,4387912.0,F
526,1527,38.0,management,married,secondary,384301.0,F
527,1528,46.0,management,married,tertiary,3895546.0,M
528,1529,48.0,management,divorced,,4615203.0,M
529,1530,30.0,admin.,divorced,secondary,1337879.0,M
530,1531,44.0,blue-collar,married,primary,1155318.0,F
531,1532,31.0,housemaid,married,primary,3562268.0,M
532,1533,42.0,services,single,secondary,394588.0,M
533,1534,40.0,management,single,tertiary,2683191.0,F
534,1535,52.0,admin.,married,secondary,2970840.0,F
535,1536,45.0,blue-collar,divorced,secondary,3647879.0,M
536,1537,48.0,blue-collar,married,secondary,4679890.0,M
537,1538,45.0,blue-collar,married,primary,4981783.0,F
538,1539,34.0,blue-collar,married,,3600079.0,M
539,1540,34.0,blue-collar,married,primary,4978209.0,M
540,1541,46.0,blue-collar,married,secondary,4551011.0,F
541,1542,49.0,services,divorced,secondary,315426.0,M
542,1543,50.0,technician,married,primary,4132330.0,F
543,1544,34.0,admin.,single,secondary,3890196.0,M
544,1545,40.0,unemployed,single,secondary,3281368.0,M
545,1546,36.0,admin.,married,secondary,3498823.0,F
546,1547,59.0,blue-collar,divorced,,3198082.0,M
547,1548,45.0,blue-collar,married,secondary,2592330.0,F
548,1549,36.0,self-employed,married,tertiary,2991640.0,M
549,1550,56.0,services,married,secondary,3221537.0,M
550,1551,42.0,services,divorced,secondary,3935935.0,M
551,1552,30.0,admin.,married,secondary,4315760.0,F
552,1553,30.0,student,single,tertiary,2342668.0,M
553,1554,47.0,self-employed,married,,1133741.0,M
554,1555,33.0,blue-collar,married,secondary,4978175.0,M
555,1556,36.0,admin.,married,secondary,4977056.0,F
556,1557,39.0,services,divorced,primary,848472.0,M
557,1558,56.0,admin.,divorced,secondary,3340142.0,F
558,1559,39.0,blue-collar,divorced,,1899712.0,F
559,1560,42.0,technician,married,secondary,3065663.0,F
560,1561,52.0,blue-collar,married,secondary,1110389.0,M
561,1562,36.0,admin.,divorced,secondary,4100212.0,M
562,1563,35.0,entrepreneur,married,secondary,2214528.0,M
563,1564,47.0,technician,married,secondary,1035666.0,M
564,1565,59.0,services,divorced,secondary,1438609.0,F
565,1566,57.0,blue-collar,married,primary,3593560.0,F
566,1567,38.0,management,married,,1059358.0,M
567,1568,46.0,unemployed,married,secondary,4975214.0,M
568,1569,34.0,blue-collar,married,secondary,4019487.0,F
569,1570,28.0,services,single,secondary,221779.0,F
570,1571,38.0,technician,married,,2749006.0,F
571,1572,56.0,blue-collar,married,secondary,249679.0,M
572,1573,41.0,blue-collar,single,primary,4973772.0,F
573,1574,52.0,technician,married,,2038438.0,F
574,1575,54.0,services,married,secondary,3648852.0,M
575,1576,61.0,retired,married,secondary,898742.0,F
576,1577,53.0,entrepreneur,married,secondary,4650619.0,F
577,1578,47.0,technician,married,secondary,225360.0,M
578,1579,53.0,blue-collar,married,primary,597548.0,M
579,1580,46.0,services,married,secondary,408149.0,M
580,1581,39.0,blue-collar,divorced,primary,788513.0,F
581,1582,56.0,technician,divorced,secondary,3397607.0,M
582,1583,55.0,services,divorced,primary,3268514.0,M
583,1584,44.0,management,married,tertiary,232553.0,M
584,1585,37.0,technician,married,primary,1549107.0,F
585,1586,35.0,blue-collar,married,primary,1522143.0,M
586,1587,55.0,blue-collar,married,secondary,4690188.0,M
587,1588,37.0,services,married,secondary,3246643.0,F
588,1589,30.0,technician,single,secondary,808570.0,M
589,1590,37.0,blue-collar,married,primary,4972158.0,F
590,1591,36.0,technician,single,secondary,4970343.0,F
591,1592,38.0,technician,married,secondary,1975206.0,M
592,1593,41.0,admin.,divorced,primary,3115955.0,F
593,1594,48.0,retired,married,secondary,2122354.0,M
594,1595,55.0,services,divorced,secondary,1216354.0,F
595,1596,28.0,services,divorced,secondary,3197315.0,M
596,1597,54.0,services,married,secondary,2474086.0,F
597,1598,30.0,blue-collar,married,secondary,1414138.0,M
598,1599,48.0,technician,married,tertiary,2800957.0,M
599,1600,31.0,self-employed,married,secondary,3744681.0,F
600,1601,38.0,blue-collar,married,secondary,2349769.0,M
601,1602,37.0,blue-collar,married,secondary,4133854.0,M
602,1603,37.0,services,single,,4968760.0,M
603,1604,56.0,blue-collar,married,primary,1597305.0,F
604,1605,51.0,blue-collar,married,secondary,4039723.0,F
605,1606,39.0,blue-collar,married,secondary,4928298.0,F
606,1607,49.0,technician,married,,1282987.0,F
607,1608,51.0,blue-collar,married,primary,4577536.0,F
608,1609,43.0,self-employed,married,secondary,2219979.0,M
609,1610,32.0,services,married,secondary,2085346.0,M
610,1611,29.0,technician,single,tertiary,2264624.0,M
611,1612,48.0,management,divorced,tertiary,4471617.0,F
612,1613,55.0,services,married,primary,2329362.0,F
613,1614,53.0,blue-collar,married,secondary,1860271.0,F
614,1615,47.0,technician,married,,1094080.0,M
615,1616,39.0,management,married,tertiary,831869.0,M
616,1617,31.0,blue-collar,single,tertiary,2555217.0,F
617,1618,39.0,,married,primary,4873875.0,F
618,1619,40.0,blue-collar,married,primary,1956875.0,M
619,1620,40.0,technician,single,,4968563.0,M
620,1621,48.0,technician,married,secondary,4138203.0,M
621,1622,33.0,technician,divorced,secondary,3241975.0,F
622,1623,40.0,technician,married,secondary,707559.0,M
623,1624,59.0,retired,married,primary,4968204.0,F
624,1625,30.0,technician,married,secondary,3844788.0,F
625,1626,31.0,management,single,tertiary,3343600.0,F
626,1627,35.0,unemployed,married,secondary,4014487.0,F
627,1628,54.0,technician,divorced,secondary,4722551.0,F
628,1629,34.0,admin.,single,,280330.0,M
629,1630,32.0,technician,married,secondary,2970940.0,F
630,1631,56.0,admin.,divorced,,2153443.0,F
631,1632,32.0,admin.,single,tertiary,515462.0,M
632,1633,42.0,blue-collar,married,primary,300138.0,M
633,1634,33.0,services,married,tertiary,3957314.0,F
634,1635,52.0,entrepreneur,married,tertiary,4967218.0,M
635,1636,52.0,services,married,secondary,2490343.0,M
636,1637,52.0,blue-collar,divorced,primary,4965889.0,M
637,1638,30.0,unemployed,divorced,secondary,4282517.0,M
638,1639,44.0,services,divorced,secondary,4057663.0,F
639,1640,35.0,admin.,married,secondary,2096149.0,F
640,1641,55.0,management,single,secondary,2819981.0,F
641,1642,33.0,blue-collar,married,primary,3367035.0,F
642,1643,37.0,blue-collar,single,secondary,3475624.0,F
643,1644,42.0,technician,single,secondary,729941.0,M
644,1645,43.0,unemployed,married,secondary,2897740.0,M
645,1646,38.0,entrepreneur,married,tertiary,1414317.0,F
646,1647,37.0,technician,married,secondary,4127073.0,M
647,1648,31.0,student,single,secondary,216625.0,M
648,1649,41.0,management,married,tertiary,4230223.0,M
649,1650,41.0,technician,married,secondary,4965438.0,M
650,1651,29.0,student,single,secondary,4891560.0,M
651,1652,38.0,admin.,single,secondary,4116834.0,M
652,1653,44.0,self-employed,divorced,tertiary,1986455.0,F
653,1654,39.0,admin.,married,secondary,3546629.0,F
654,1655,28.0,technician,single,secondary,3191076.0,F
655,1656,33.0,blue-collar,married,secondary,4962570.0,M
656,1657,41.0,services,married,,2182410.0,F
657,1658,40.0,blue-collar,married,primary,4961111.0,M
658,1659,29.0,admin.,married,secondary,4960846.0,F
659,1660,38.0,management,married,,4263186.0,M
660,1661,32.0,admin.,married,tertiary,3137342.0,M
661,1662,45.0,services,married,secondary,2868405.0,M
662,1663,33.0,admin.,single,secondary,578632.0,M
663,1664,34.0,blue-collar,married,secondary,225370.0,F
664,1665,41.0,entrepreneur,married,,2524837.0,F
665,1666,41.0,blue-collar,married,secondary,2588245.0,M
666,1667,35.0,admin.,single,secondary,861727.0,F
667,1668,40.0,technician,single,secondary,3804038.0,M
668,1669,60.0,self-employed,married,primary,2252636.0,F
669,1670,47.0,services,divorced,secondary,3327786.0,F
670,1671,46.0,blue-collar,married,primary,3088884.0,M
671,1672,31.0,blue-collar,single,secondary,1831874.0,M
672,1673,49.0,self-employed,married,secondary,4636228.0,M
673,1674,29.0,blue-collar,married,secondary,1053518.0,F
674,1675,31.0,management,single,tertiary,4960109.0,M
675,1676,38.0,management,married,tertiary,3779568.0,M
676,1677,37.0,blue-collar,married,primary,4165362.0,M
677,1678,35.0,technician,married,secondary,4959666.0,M
678,1679,31.0,management,single,secondary,3770016.0,M
679,1680,41.0,admin.,married,secondary,2685314.0,M
680,1681,46.0,services,married,,3179440.0,M
681,1682,40.0,services,divorced,secondary,2300071.0,M
682,1683,29.0,admin.,married,secondary,1298850.0,M
683,1684,49.0,admin.,married,secondary,1503350.0,M
684,1685,42.0,management,married,tertiary,4346397.0,F
685,1686,54.0,services,married,secondary,600556.0,F
686,1687,40.0,management,single,tertiary,2208877.0,F
687,1688,53.0,admin.,married,secondary,3719572.0,M
688,1689,49.0,management,married,tertiary,4343007.0,F
689,1690,40.0,blue-collar,married,primary,593082.0,M
690,1691,29.0,student,single,secondary,2841639.0,F
691,1692,36.0,blue-collar,married,primary,257372.0,M
692,1693,37.0,technician,married,secondary,985402.0,F
693,1694,39.0,services,married,secondary,4616278.0,M
694,1695,36.0,technician,married,secondary,317284.0,M
695,1696,44.0,entrepreneur,married,tertiary,1739947.0,M
696,1697,40.0,admin.,married,secondary,4360328.0,M
697,1698,49.0,blue-collar,married,secondary,315530.0,M
698,1699,30.0,technician,single,,4958607.0,F
699,1700,57.0,management,married,tertiary,4465362.0,M
700,1701,24.0,services,single,secondary,1728295.0,M
701,1702,46.0,blue-collar,married,,3958502.0,F
702,1703,33.0,admin.,married,secondary,1877479.0,M
703,1704,43.0,services,divorced,secondary,3359938.0,M
704,1705,43.0,admin.,single,secondary,4956569.0,F
705,1706,40.0,blue-collar,divorced,primary,2208628.0,M
706,1707,44.0,technician,single,,3893521.0,M
707,1708,35.0,technician,single,tertiary,1278839.0,M
708,1709,47.0,technician,married,secondary,791711.0,F
709,1710,33.0,blue-collar,married,secondary,2415842.0,M
710,1711,31.0,admin.,married,secondary,3211307.0,F
711,1712,40.0,blue-collar,divorced,secondary,3747879.0,F
712,1713,36.0,entrepreneur,married,tertiary,2135757.0,M
713,1714,56.0,retired,divorced,primary,4112248.0,M
714,1715,40.0,admin.,single,,3297761.0,F
715,1716,41.0,admin.,,secondary,3128741.0,F
716,1717,53.0,retired,,secondary,4736707.0,F
717,1718,39.0,blue-collar,married,secondary,4687518.0,M
718,1719,44.0,blue-collar,divorced,secondary,4977011.0,M
719,1720,38.0,admin.,married,secondary,2894523.0,M
720,1721,54.0,technician,divorced,secondary,2859250.0,M
721,1722,58.0,management,married,tertiary,542307.0,F
722,1723,52.0,blue-collar,married,primary,2127430.0,M
723,1724,28.0,admin.,single,secondary,4241073.0,F
724,1725,36.0,blue-collar,married,secondary,510408.0,M
725,1726,60.0,retired,married,primary,4257576.0,M
726,1727,42.0,services,divorced,secondary,2077963.0,M
727,1728,42.0,admin.,married,secondary,1471827.0,M
728,1729,44.0,management,married,tertiary,2981746.0,F
729,1730,51.0,blue-collar,divorced,primary,938708.0,F
730,1731,49.0,blue-collar,married,primary,2846151.0,F
731,1732,47.0,entrepreneur,married,,1058529.0,M
732,1733,37.0,blue-collar,married,secondary,337430.0,M
733,1734,34.0,management,married,tertiary,3966023.0,M
734,1735,35.0,services,married,secondary,760446.0,M
735,1736,35.0,blue-collar,single,secondary,4778820.0,M
736,1737,40.0,blue-collar,married,primary,4955397.0,F
737,1738,55.0,technician,married,secondary,2360934.0,M
738,1739,55.0,retired,married,secondary,1305786.0,M
739,1740,35.0,management,single,tertiary,2405938.0,F
740,1741,57.0,blue-collar,married,primary,3031180.0,F
741,1742,53.0,management,married,tertiary,4909441.0,F
742,1743,41.0,blue-collar,married,primary,3948219.0,F
743,1744,57.0,blue-collar,married,,3559394.0,M
744,1745,45.0,blue-collar,married,,2778186.0,M
745,1746,43.0,blue-collar,married,primary,2961728.0,M
746,1747,56.0,self-employed,married,,2585583.0,M
747,1748,31.0,entrepreneur,married,tertiary,2697602.0,M
748,1749,37.0,blue-collar,single,secondary,2525229.0,M
749,1750,30.0,management,married,tertiary,2940715.0,M
750,1751,30.0,admin.,single,secondary,610556.0,M
751,1752,54.0,blue-collar,married,secondary,2573045.0,M
752,1753,36.0,management,married,tertiary,1330803.0,F
753,1754,55.0,unemployed,married,tertiary,4389896.0,M
754,1755,37.0,admin.,single,secondary,1024997.0,M
755,1756,38.0,housemaid,married,secondary,965461.0,M
756,1757,48.0,admin.,married,secondary,1849506.0,M
757,1758,55.0,housemaid,divorced,tertiary,4396507.0,M
758,1759,59.0,services,married,secondary,1892301.0,M
759,1760,37.0,technician,married,secondary,4955170.0,F
760,1761,33.0,blue-collar,divorced,secondary,3017871.0,M
761,1762,44.0,blue-collar,married,primary,2553056.0,F
762,1763,57.0,technician,married,secondary,3999484.0,M
763,1764,30.0,self-employed,single,tertiary,2225423.0,F
764,1765,42.0,technician,married,tertiary,3889786.0,M
765,1766,51.0,blue-collar,divorced,secondary,3702247.0,F
766,1767,44.0,admin.,divorced,secondary,4511313.0,F
767,1768,46.0,technician,married,secondary,353375.0,M
768,1769,29.0,student,single,secondary,2392578.0,M
769,1770,39.0,blue-collar,married,primary,2542813.0,M
770,1771,42.0,services,married,secondary,1748903.0,M
771,1772,50.0,blue-collar,married,primary,679211.0,M
772,1773,42.0,technician,single,secondary,3082450.0,F
773,1774,39.0,admin.,married,secondary,1560918.0,M
774,1775,55.0,technician,single,tertiary,4331519.0,M
775,1776,46.0,services,married,secondary,2472863.0,M
776,1777,42.0,blue-collar,married,secondary,1375394.0,M
777,1778,45.0,management,married,tertiary,891106.0,M
778,1779,43.0,blue-collar,married,primary,4953375.0,M
779,1780,42.0,admin.,married,secondary,1901164.0,M
780,1781,30.0,admin.,married,secondary,2129863.0,M
781,1782,47.0,blue-collar,married,secondary,4095568.0,M
782,1783,51.0,services,divorced,secondary,4952747.0,M
783,1784,38.0,technician,single,secondary,3807386.0,F
784,1785,57.0,technician,married,,688492.0,M
785,1786,42.0,management,divorced,tertiary,3585247.0,M
786,1787,32.0,technician,divorced,secondary,3188196.0,F
787,1788,46.0,management,married,tertiary,4587595.0,F
788,1789,29.0,student,single,tertiary,3962091.0,M
789,1790,59.0,retired,married,secondary,3364136.0,M
790,1791,32.0,blue-collar,single,secondary,2460615.0,M
791,1792,44.0,blue-collar,married,primary,3351586.0,M
792,1793,40.0,retired,married,primary,3565184.0,M
793,1794,31.0,blue-collar,single,secondary,3761661.0,M
794,1795,46.0,self-employed,married,tertiary,1678300.0,M
795,1796,43.0,management,married,tertiary,3064265.0,M
796,1797,34.0,services,married,secondary,4088403.0,M
797,1798,39.0,management,married,tertiary,2011228.0,M
798,1799,30.0,blue-collar,divorced,secondary,1271114.0,F
799,1800,56.0,retired,married,secondary,4507324.0,F
800,1801,29.0,technician,married,secondary,2069425.0,M
801,1802,40.0,blue-collar,divorced,secondary,1530345.0,F
802,1803,36.0,services,married,secondary,1942182.0,F
803,1804,37.0,blue-collar,single,secondary,2500654.0,F
804,1805,35.0,admin.,married,secondary,945211.0,M
805,1806,35.0,blue-collar,married,primary,3407093.0,F
806,1807,47.0,services,married,primary,3714341.0,F
807,1808,31.0,services,married,secondary,2170481.0,F
808,1809,56.0,retired,single,primary,3200048.0,M
809,1810,57.0,technician,married,secondary,3997449.0,M
810,1811,36.0,blue-collar,married,secondary,4952587.0,M
811,1812,45.0,self-employed,divorced,secondary,4952092.0,M
812,1813,47.0,blue-collar,married,,1319815.0,F
813,1814,29.0,technician,single,tertiary,895389.0,M
814,1815,57.0,services,married,secondary,4480071.0,M
815,1816,45.0,blue-collar,married,primary,2143526.0,M
816,1817,31.0,blue-collar,single,primary,4565067.0,M
817,1818,31.0,management,divorced,tertiary,3004757.0,M
818,1819,37.0,technician,single,tertiary,2769763.0,M
819,1820,30.0,technician,single,tertiary,2713512.0,M
820,1821,58.0,services,divorced,secondary,404443.0,F
821,1822,33.0,services,married,secondary,1422003.0,F
822,1823,39.0,blue-collar,married,primary,3322411.0,F
823,1824,33.0,blue-collar,single,primary,545165.0,F
824,1825,34.0,services,married,secondary,4800774.0,F
825,1826,36.0,services,divorced,secondary,4951743.0,F
826,1827,37.0,services,single,secondary,2382501.0,M
827,1828,35.0,blue-collar,married,secondary,4468809.0,F
828,1829,55.0,retired,married,secondary,3599286.0,M
829,1830,34.0,management,single,tertiary,3931449.0,M
830,1831,40.0,management,divorced,tertiary,1145533.0,F
831,1832,42.0,blue-collar,single,primary,3397614.0,F
832,1833,37.0,blue-collar,married,secondary,490893.0,M
833,1834,42.0,management,married,tertiary,986878.0,F
834,1835,35.0,technician,single,secondary,2399440.0,M
835,1836,44.0,technician,divorced,secondary,4951100.0,F
836,1837,30.0,services,single,secondary,4951073.0,F
837,1838,45.0,entrepreneur,married,secondary,1519734.0,F
838,1839,35.0,blue-collar,single,,4949437.0,M
839,1840,36.0,admin.,divorced,secondary,3995543.0,F
840,1841,49.0,blue-collar,married,secondary,4992251.0,M
841,1842,31.0,blue-collar,single,secondary,4205613.0,F
842,1843,31.0,technician,single,secondary,4300351.0,M
843,1844,39.0,blue-collar,married,secondary,1924037.0,M
844,1845,37.0,services,single,secondary,4949294.0,M
845,1846,33.0,blue-collar,married,primary,842238.0,M
846,1847,37.0,management,married,tertiary,871786.0,M
847,1848,42.0,services,married,secondary,4949037.0,M
848,1849,56.0,blue-collar,married,secondary,4948900.0,M
849,1850,37.0,admin.,single,secondary,2636967.0,F
850,1851,36.0,services,single,secondary,2804955.0,M
851,1852,29.0,technician,single,tertiary,3799483.0,M
852,1853,54.0,management,married,tertiary,4948643.0,F
853,1854,38.0,blue-collar,married,secondary,3995080.0,F
854,1855,43.0,blue-collar,divorced,secondary,4130428.0,F
